link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF, AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,AM_gamma,MD_Volume,MD_speed_BPR,MD_speed_QVDF, MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,MD_gamma,PM_Volume,PM_speed_BPR,PM_speed_QVDF, PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,PM_gamma,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
115-04135,AZ-101-LOOP,1,115-04135,,46,39,"",,1,1,0,0.250119,67.990105,1800.000000,45.000000,47.593075,4766.061523,8.120233,23.686043, 7.291935,8.708065,1.416129, 2383.030762,1.323906,1682.777860,1064.843953,4766.061523,8.120233,23.686043, 7.291935,8.708065,1.416129, 2383.030762,1.323906,1682.777860,1064.843953,4766.061523,8.120233,23.686043, 7.291935,8.708065,1.416129, 2383.030762,1.323906,1682.777860,1064.843953,60.000,38.160,33.865,60.666,67.990,67.990,67.990,67.990,60.666,67.990,67.990,67.990,67.990,60.666,1.000,0.802,0.712,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,67.990,50.523,32.252,19.425,16.454,19.425,32.252,50.523,67.990,60.000,60.000,60.000,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,60.000,60.000,60.000,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,67.990,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,0.678,0.408,0.346,0.408,0.678,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04134,AZ-101-LOOP,1,115-04134,,74,91,"",,1,1,0,0.699114,70.191856,1800.000000,45.000000,49.134300,4373.684570,11.269160,24.983358, 7.347809,8.652191,1.304382, 2186.842285,1.214912,1676.535128,3170.378762,4373.684570,11.269160,24.983358, 7.347809,8.652191,1.304382, 2186.842285,1.214912,1676.535128,3170.378762,4373.684570,11.269160,24.983358, 7.347809,8.652191,1.304382, 2186.842285,1.214912,1676.535128,3170.378762,60.000,36.529,31.467,60.849,70.192,70.192,70.192,70.192,60.849,70.192,70.192,70.192,70.192,60.849,1.000,0.743,0.640,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,70.192,55.056,28.662,12.107,9.444,12.107,28.662,55.056,70.192,60.000,60.000,60.000,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,60.000,60.000,60.000,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,70.192,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,0.583,0.246,0.192,0.246,0.583,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04372,AZ-101-LOOP,1,115-04372,,21,24,"",,1,1,0,0.223355,71.823036,1800.000000,45.000000,50.276127,2919.452393,35.241530,66.191119, 7.930421,8.069579,0.139159, 1099.386065,0.610770,0.000000,0.000000,2919.452393,35.241530,66.191119, 7.930421,8.069579,0.139159, 1099.386065,0.610770,0.000000,0.000000,2919.452393,35.241530,66.191119, 7.930421,8.069579,0.139159, 1099.386065,0.610770,0.000000,0.000000,60.000,69.049,69.049,60.985,71.823,71.823,71.823,71.823,60.985,71.823,71.823,71.823,71.823,60.985,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,71.823,70.310,68.796,67.283,71.823,67.283,68.796,70.310,71.823,60.000,60.000,60.000,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,60.000,60.000,60.000,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,71.823,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04373,AZ-101-LOOP,1,115-04373,,73,20,"",,1,1,0,0.253711,71.432205,1800.000000,45.000000,50.002544,2705.135986,40.467618,66.846970, 7.943908,8.056092,0.112185, 1041.732086,0.578740,0.000000,0.000000,2705.135986,40.467618,66.846970, 7.943908,8.056092,0.112185, 1041.732086,0.578740,0.000000,0.000000,2705.135986,40.467618,66.846970, 7.943908,8.056092,0.112185, 1041.732086,0.578740,0.000000,0.000000,60.000,69.206,69.206,60.953,71.432,71.432,71.432,71.432,60.953,71.432,71.432,71.432,71.432,60.953,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,71.432,70.218,69.003,67.789,71.432,67.789,69.003,70.218,71.432,60.000,60.000,60.000,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,60.000,60.000,60.000,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,71.432,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04139,AZ-101-LOOP,1,115-04139,,54,51,"",,1,1,0,0.425473,64.532928,1800.000000,45.000000,45.173050,3223.848389,25.371950,58.189012, 7.910846,8.089154,0.178308, 1169.674941,0.649819,1800.000000,757464.858536,3223.848389,25.371950,58.189012, 7.910846,8.089154,0.178308, 1169.674941,0.649819,1800.000000,757464.858536,3223.848389,25.371950,58.189012, 7.910846,8.089154,0.178308, 1169.674941,0.649819,1800.000000,757464.858536,60.000,61.836,60.222,60.378,64.533,64.533,64.533,64.533,60.378,64.533,64.533,64.533,64.533,60.378,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,64.533,62.792,61.050,59.309,45.162,59.309,61.050,62.792,64.533,60.000,60.000,60.000,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,60.000,60.000,60.000,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,64.533,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04138,AZ-101-LOOP,1,115-04138,,58,53,"",,1,1,0,1.199388,63.455196,1800.000000,45.000000,44.418636,4283.114258,10.923911,45.407435, 7.674972,8.325028,0.650056, 1616.256025,0.897920,1800.000000,4979.627551,4283.114258,10.923911,45.407435, 7.674972,8.325028,0.650056, 1616.256025,0.897920,1800.000000,4979.627551,4283.114258,10.923911,45.407435, 7.674972,8.325028,0.650056, 1616.256025,0.897920,1800.000000,4979.627551,60.000,53.676,51.938,60.288,63.455,63.455,63.455,63.455,60.288,63.455,63.455,63.455,63.455,60.288,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,63.455,56.771,50.086,58.663,42.593,58.663,50.086,56.771,63.455,60.000,60.000,60.000,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,60.000,60.000,60.000,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,63.455,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.959,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04137,AZ-101-LOOP,1,115-04137,,34,57,"",,1,1,0,0.224802,64.513878,1800.000000,45.000000,45.159714,4447.182617,9.791015,44.693254, 7.637340,8.362660,0.725320, 1661.134919,0.922853,1800.000000,3377.284326,4447.182617,9.791015,44.693254, 7.637340,8.362660,0.725320, 1661.134919,0.922853,1800.000000,3377.284326,4447.182617,9.791015,44.693254, 7.637340,8.362660,0.725320, 1661.134919,0.922853,1800.000000,3377.284326,60.000,54.826,52.979,60.376,64.514,64.514,64.514,64.514,60.376,64.514,64.514,64.514,64.514,60.376,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,64.514,56.922,49.330,56.385,42.347,56.385,49.330,56.922,64.514,60.000,60.000,60.000,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,60.000,60.000,60.000,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,64.514,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.938,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04136,AZ-101-LOOP,1,115-04136,,40,33,"",,1,1,0,0.187460,65.907410,1800.000000,45.000000,46.135185,4897.615234,7.147310,39.748577, 7.354282,8.645718,1.291436, 2448.807617,1.360449,1800.000000,270.444465,4897.615234,7.147310,39.748577, 7.354282,8.645718,1.291436, 2448.807617,1.360449,1800.000000,270.444465,4897.615234,7.147310,39.748577, 7.354282,8.645718,1.291436, 2448.807617,1.360449,1800.000000,270.444465,60.000,47.034,44.496,60.492,65.907,65.907,65.907,65.907,60.492,65.907,65.907,65.907,65.907,60.492,1.000,1.000,0.964,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,65.907,51.955,44.009,37.887,35.454,37.887,44.009,51.955,65.907,60.000,60.000,60.000,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,60.000,60.000,60.000,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,65.907,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,0.954,0.821,0.768,0.821,0.954,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04378,AZ-101-LOOP,1,115-04378,,72,35,"",,1,1,0,0.271362,67.306168,1800.000000,45.000000,47.114319,4703.249023,8.421833,36.386213, 7.083334,8.916666,1.833333, 3404.209417,1.891227,1800.000000,119.652479,4703.249023,8.421833,36.386213, 7.083334,8.916666,1.833333, 3404.209417,1.891227,1800.000000,119.652479,4703.249023,8.421833,36.386213, 7.083334,8.916666,1.833333, 3404.209417,1.891227,1800.000000,119.652479,60.000,40.446,37.365,60.609,67.306,67.306,67.306,67.306,60.609,67.306,67.306,67.306,67.306,60.609,1.000,0.858,0.793,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,67.306,44.430,37.016,31.971,30.341,31.971,37.016,44.430,67.306,60.000,60.000,60.000,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,60.000,60.000,60.000,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,67.306,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,0.943,0.786,0.679,0.644,0.679,0.786,0.943,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115-04379,AZ-101-LOOP,1,115-04379,,36,55,"",,1,1,0,0.371392,68.148903,1800.000000,45.000000,47.704231,4602.463867,9.194964,42.034332, 7.291666,8.708334,1.416667, 2684.097022,1.491165,1800.000000,151.634099,4602.463867,9.194964,42.034332, 7.291666,8.708334,1.416667, 2684.097022,1.491165,1800.000000,151.634099,4602.463867,9.194964,42.034332, 7.291666,8.708334,1.416667, 2684.097022,1.491165,1800.000000,151.634099,60.000,48.167,45.661,60.679,68.149,68.149,68.149,68.149,60.679,68.149,68.149,68.149,68.149,60.679,1.000,1.000,0.957,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,68.149,50.625,44.849,39.959,38.075,39.959,44.849,50.625,68.149,60.000,60.000,60.000,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,60.000,60.000,60.000,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.838,0.798,0.838,0.940,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115N04140,AZ-101-LOOP,1,115N04140,,1,2,"",,1,1,0,1.077858,65.022652,1800.000000,45.000000,45.515858,4605.320312,8.754338,57.177129, 7.887792,8.112208,0.224416, 1238.899211,0.688277,1800.000000,299968.579369,4605.320312,8.754338,57.177129, 7.887792,8.112208,0.224416, 1238.899211,0.688277,1800.000000,299968.579369,4605.320312,8.754338,57.177129, 7.887792,8.112208,0.224416, 1238.899211,0.688277,1800.000000,299968.579369,60.000,61.217,59.589,60.419,65.023,65.023,65.023,65.023,60.419,65.023,65.023,65.023,65.023,60.419,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,65.023,62.813,60.604,58.395,45.488,58.395,60.604,62.813,65.023,60.000,60.000,60.000,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,60.000,60.000,60.000,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,65.023,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115+04140,AZ-101-LOOP,1,115+04140,,3,4,"",,1,1,0,0.346226,68.066376,1800.000000,45.000000,47.646461,2604.587646,41.063384,64.319648, 7.952364,8.047636,0.095271, 1000.030327,0.555572,0.000000,0.000000,2604.587646,41.063384,64.319648, 7.952364,8.047636,0.095271, 1000.030327,0.555572,0.000000,0.000000,2604.587646,41.063384,64.319648, 7.952364,8.047636,0.095271, 1000.030327,0.555572,0.000000,0.000000,60.000,66.263,66.263,60.672,68.066,68.066,68.066,68.066,60.672,68.066,68.066,68.066,68.066,60.672,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,68.066,67.083,66.099,65.116,68.066,65.116,66.099,67.083,68.066,60.000,60.000,60.000,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,60.000,60.000,60.000,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,68.066,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115+04380,AZ-101-LOOP,1,115+04380,,5,6,"",,1,1,0,0.289878,70.981674,1800.000000,45.000000,49.687172,1825.063599,61.268706,70.287936, 7.991929,8.008071,0.016142, 641.600533,0.356445,0.000000,0.000000,1825.063599,61.268706,70.287936, 7.991929,8.008071,0.016142, 641.600533,0.356445,0.000000,0.000000,1825.063599,61.268706,70.287936, 7.991929,8.008071,0.016142, 641.600533,0.356445,0.000000,0.000000,60.000,70.661,70.661,60.915,70.982,70.982,70.982,70.982,60.915,70.982,70.982,70.982,70.982,60.915,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,70.982,70.807,70.632,70.457,70.982,70.457,70.632,70.807,70.982,60.000,60.000,60.000,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,60.000,60.000,60.000,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,70.982,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115P05163,AZ-101-LOOP,1,115P05163,,7,8,"",,1,1,0,1.209787,73.317200,1800.000000,45.000000,51.322041,1520.451904,68.115582,73.069322, 7.997226,8.002774,0.005548, 491.260458,0.272922,0.000000,0.000000,1520.451904,68.115582,73.069322, 7.997226,8.002774,0.005548, 491.260458,0.272922,0.000000,0.000000,1520.451904,68.115582,73.069322, 7.997226,8.002774,0.005548, 491.260458,0.272922,0.000000,0.000000,60.000,73.203,73.203,61.110,73.317,73.317,73.317,73.317,61.110,73.317,73.317,73.317,73.317,61.110,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,73.317,73.255,73.193,73.131,73.317,73.131,73.193,73.255,73.317,60.000,60.000,60.000,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,60.000,60.000,60.000,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,73.317,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115P05164,AZ-101-LOOP,1,115P05164,,9,75,"",,1,1,0,0.751630,71.223114,1800.000000,45.000000,49.856178,1957.206909,58.877856,70.182054, 7.987870,8.012130,0.024261, 710.392682,0.394663,0.000000,0.000000,1957.206909,58.877856,70.182054, 7.987870,8.012130,0.024261, 710.392682,0.394663,0.000000,0.000000,1957.206909,58.877856,70.182054, 7.987870,8.012130,0.024261, 710.392682,0.394663,0.000000,0.000000,60.000,70.740,70.740,60.935,71.223,71.223,71.223,71.223,60.935,71.223,71.223,71.223,71.223,60.935,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,71.223,70.960,70.696,70.433,71.223,70.433,70.696,70.960,71.223,60.000,60.000,60.000,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,60.000,60.000,60.000,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,71.223,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
115N04380,AZ-101-LOOP,1,115N04380,,10,11,"",,1,1,0,0.716299,70.213104,1800.000000,45.000000,49.149174,3470.414062,22.850977,57.004435, 7.810515,8.189485,0.378970, 1412.289336,0.784605,1800.000000,34653.450725,3470.414062,22.850977,57.004435, 7.810515,8.189485,0.378970, 1412.289336,0.784605,1800.000000,34653.450725,3470.414062,22.850977,57.004435, 7.810515,8.189485,0.378970, 1412.289336,0.784605,1800.000000,34653.450725,60.000,63.701,61.925,60.851,70.213,70.213,70.213,70.213,60.851,70.213,70.213,70.213,70.213,60.851,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,70.213,66.139,62.065,57.991,48.907,57.991,62.065,66.139,70.213,60.000,60.000,60.000,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,60.000,60.000,60.000,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,70.213,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.995,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
